,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
663903,3576619,3036093,Low,ND,HIT AND RUN,P173282012,1200 WOODBOURNE AV,39.354074,-76.59787800000001,2017-11-24
552762,3170401,2539788,Medium,SE,DISORDERLY,P171511362,6600 HOLABIRD AV,39.272449,-76.53367,2017-05-31
125095,608250,3080170,Medium,ED,SUSPICIOUS PERS,P173462700,1500 N BOND ST,39.307519,-76.596778,2017-12-12
185485,1150385,2702916,High,SD,PURSE SNATCH,P172061052,200 PONTIAC AV,39.236988000000004,-76.608461,2017-07-25
56982,250554,3058438,Low,SE,DESTRUCT PROP,P173372519,1500 ELRINO ST,39.276312,-76.541706,2017-12-03
130467,696277,2498638,Low,ED,AUTO ACCIDENT,P171372173,5000 PULASKI HY,39.299476,-76.555307,2017-05-17
45589,235718,2692144,Medium,NW,911/NO  VOICE,P172021354,3800 EGERTON RD,39.327978,-76.680761,2017-07-21
84725,377363,3166728,Medium,NE,911/NO  VOICE,P180182043,3200 BELAIR RD,39.320815,-76.57455999999999,2018-01-18
412466,1970251,3369546,Low,ND,FALSE PRETENSE,P180991983,500 W UNIVERSITY PY,39.336985,-76.624658,2018-04-09
589898,3284298,2927049,Medium,SD,DISORDERLY,P172862573,100 BLOOMSBERRY ST,39.269985999999996,-76.611657,2017-10-13
623130,3394096,3151671,Medium,NE,NARCOTICS INSIDE,P180121809,3400 BELAIR RD,39.322408,-76.572563,2018-01-12
374927,1873808,3320807,Medium,WD,NARCOTICS ONVIEW,P180791979,1400 PRESSTMAN ST,39.305482,-76.640793,2018-03-20
573815,3268003,2465027,High,CD,SILENT ALARM,P171252430,1500 BOLTON ST,39.307047999999995,-76.62614,2017-05-05
495990,2894848,2870889,Medium,SW,911/NO  VOICE,P172661959,500 N ATHOL AV,39.290987,-76.689237,2017-09-23
462076,2725665,2894307,Low,NW,PEACE ORDER,P172750155,2800 W COLD SPRING LN,39.338619,-76.66857399999999,2017-10-02
357902,1832443,3293355,High,SE,Traffic Stop,P180682230,3600 E LOMBARD ST,39.291402000000005,-76.567317,2018-03-09
185062,1146606,2585291,Medium,CD,911/NO  VOICE,P171661347,1100 DRUID HILL AV,39.300636,-76.626903,2017-06-15
156364,762652,2638118,Medium,ND,911/NO  VOICE,P171840009,700 DRUID PARK LAKE DR,39.316679,-76.630421,2017-07-03
127053,610768,3115694,High,NW,HOLDUP ALARM,P173620814,3700 CLARKS LN,39.360926,-76.701561,2017-12-28
440057,2050921,3407405,High,NE,Traffic Stop,P181131871,3800 BELAIR RD,39.32516,-76.56902099999999,2018-04-23
141352,710267,2873769,High,SW,FOLLOW UP,P172671993,4300 WOODRIDGE RD,39.294299,-76.689293,2017-09-24
594761,3289201,3112696,Non-Emergency,ED,Repo,P173602262,400 E 21ST ST,39.313445,-76.61105500000001,2017-12-26
690016,3730171,2512884,Medium,NW,DISORDERLY,P171420932,4400 REISTERSTOWN RD,39.339327000000004,-76.668272,2017-05-22
627353,3468432,2539017,Medium,NW,NARCOTICSOutside,P171510455,5300 CORDELIA AV,39.347132,-76.68310699999999,2017-05-31
382946,1894032,3330396,High,CD,Traffic Stop,P180832413,2100 PENNSYLVANIA AV,39.306975,-76.638868,2018-03-24
284060,1599946,2757926,High,SW,RA POLICE,P172252012,500 S CATHERINE ST,39.280627,-76.65401700000001,2017-08-13
225890,1507161,2788802,High,SD,Traffic Stop,P172361718,3300 BLK ANNAPOLIS RD,39.250215000000004,-76.639455,2017-08-24
81842,373314,3077294,Medium,WD,NARCOTICS INSIDE,P173452238,1300 W BALTIMORE ST,39.288503000000006,-76.638139,2017-12-11
593536,3287973,3064935,Medium,NE,UNFOUNDED,P173401494,4400 SHAMROCK AV,39.325189,-76.561476,2017-12-06
666924,3579644,3150483,Medium,ED,FAMILY DISTURB,P180120440,2300 HOMEWOOD AV,39.315715999999995,-76.60698599999999,2018-01-12
254944,1544991,3033877,Non-Emergency,NE,Repairs/Service,P173271596,BIDDLE STREET,39.2719,-76.477501,2017-11-23
388208,1907168,3337192,Medium,SW,911/NO  VOICE,P180871116,4900 WINDSOR MILL RD,39.309649,-76.69922199999999,2018-03-28
137086,704772,2765670,Medium,SD,BEHAVIOR CRISIS,P172281485,800 PONTIAC AV,39.234158,-76.599274,2017-08-16
271897,1567011,3158420,Non-Emergency,NE,Business Check,P180150731,3800 CRESTLYN RD,39.335982,-76.59764399999999,2018-01-15
85276,378102,3162691,Medium,SW,DISORDERLY,P180163015,1800 SPENCE ST,39.269090000000006,-76.651504,2018-01-16
157640,764374,2983996,Medium,NW,COMMON ASSAULT,P173072730,6500 EBERLE DR,39.353296,-76.705965,2017-11-03
330730,1774379,3282181,Low,SE,LARCENY F/AUTO,P180640281,2700 E BALTIMORE ST,39.292125,-76.579059,2018-03-05
706789,3747028,3063464,Low,SE,INVESTIGATE,P173392748,1600 THAMES ST,39.281064,-76.594753,2017-12-05
579328,3273668,2626235,Medium,SD,NARCOTICSOutside,P171793517,3700 S HANOVER ST,39.237409,-76.61008100000001,2017-06-28
37940,151597,3163073,Low,SW,HIT AND RUN,P180170416,100 S FRANKLINTOWN RD,39.285402000000005,-76.65813399999999,2018-01-17
522364,2989960,3008348,Low,NE,AUTO ACCIDENT,P173171645,7400 HARFORD RD,39.370664,-76.545539,2017-11-13
266394,1559859,3125677,High,NE,Traffic Stop,P180012028,3300 DUDLEY AV,39.323246999999995,-76.565007,2018-01-01
148771,719851,3161383,High,NE,ARMED PERSON,P180161579,6000 MORAVIA RD,39.315583000000004,-76.544411,2018-01-16
594212,3288651,3072657,High,CD,ARMED PERSON,P173431481,600 N EUTAW ST,39.295864,-76.621328,2017-12-09
233265,1516586,2850343,High,NE,Traffic Stop,P172590628,6100 HARFORD RD,39.358311,-76.556248,2017-09-16
621788,3392751,3105358,Low,NE,DESTRUCT PROP,P173571201,5300 FRANKFORD AV,39.324524,-76.54084,2017-12-23
338433,1791817,3278149,Medium,SW,BURGLARY,P180620952,2100 RAMSAY ST,39.282993,-76.649771,2018-03-03
704545,3744767,2963923,Low,SW,EXPARTE,P173001279,400 LYNDHURST ST,39.291821999999996,-76.68044599999999,2017-10-27
40980,229494,2515304,Non-Emergency,NW,Repo,P171430327,5500 BELLE AV,39.338071,-76.700805,2017-05-23
690549,3730707,2518430,Non-Emergency,CD,MANHOLD COVER/MI,P171440364,100 W LOMBARD ST,39.287733,-76.615021,2017-05-24
353491,1821635,3292676,Low,NE,FALSE PRETENSE,P180681452,4000 HILLEN RD,39.337932,-76.588367,2018-03-09
118531,599666,2814737,Non-Emergency,SE,Private Tow,P172452542,3800 E LOMBARD ST,39.291512,-76.564436,2017-09-02
648734,3561388,2515170,Non-Emergency,NE,Repo,P171430169,4300 BREHMS LN,39.324869,-76.560057,2017-05-23
624876,3395949,3192886,Medium,ND,911/NO  VOICE,P180280397,2500 W BELVEDERE AV,39.352908,-76.666818,2018-01-28
397510,1931530,3352301,Medium,SE,FAMILY DISTURB,P180930388,300 GUSRYAN ST,39.290515,-76.541034,2018-04-03
407874,1962758,3362268,Medium,NE,NARCOTICSOutside,P180962503,3300 RAMONA AV,39.323625,-76.564227,2018-04-06
675976,3653939,2724973,Medium,ED,911/NO  VOICE,P172133017,1800 N PATTERSON PARK AV,39.310990999999994,-76.585879,2017-08-01
396171,1927443,3349805,Low,CD,Transport,P180920351,200 MCMECHEN ST,39.307389,-76.627472,2018-04-02
708745,3748987,3121433,Medium,NE,911/NO  VOICE,P173641887,4400 BELAIR RD,39.328939,-76.564397,2017-12-30
367801,1856329,3311969,High,SE,RA POLICE,P180760517,500 N CLINTON ST,39.297258,-76.570652,2018-03-17
477000,2806327,2914347,Medium,NE,AUTO THEFT,P172820437,5900 YORKWOOD RD,39.362727,-76.58405400000001,2017-10-09
664313,3577029,3025377,Medium,SD,911/NO  VOICE,P173240665,1400 WEBSTER ST,39.273185,-76.603723,2017-11-20
383002,1894293,3328679,Low,NW,ASSIST,P180830473,3600 FORDS LN,39.35975,-76.697012,2018-03-24
251246,1540160,3008088,High,SW,Field Interview,P173171359,2000 FREDERICK AV,39.286172,-76.64871099999999,2017-11-13
643629,3484749,3098329,Medium,SW,DISORDERLY,P173541857,500 YALE AV,39.276395,-76.687044,2017-12-20
23226,132439,2602101,Medium,NW,COMMON ASSAULT,P171713181,6800 PARK HEIGHTS AV,39.363704999999996,-76.701472,2017-06-20
128111,612150,3160632,Medium,NE,BY THREAT,P180160694,4300 ORCHARD RIDGE BL,39.312461,-76.559844,2018-01-16
79304,370027,2983318,Medium,ED,NARCOTICSOutside,P173071949,3000 E MONUMENT ST,39.299101,-76.57508100000001,2017-11-03
658855,3571545,2848938,Medium,NE,FAMILY DISTURB,P172582305,3400 ELMLEY AV,39.317045,-76.575797,2017-09-15
661236,3573933,2935706,Medium,CD,COMMON ASSAULT,P172893021,1200 W MT ROYAL AV,39.306833000000005,-76.620289,2017-10-16
74929,364206,2843898,Low,SE,CHILD ON LNE,P172562882,100 N LUZERNE AV,39.293290999999996,-76.580502,2017-09-13
183226,915538,3092014,Medium,ED,AUTO THEFT,P173520546,1600 ORLEANS ST,39.295231,-76.595442,2017-12-18
399848,1938923,3353927,High,NE,FIRE,P180932208,3100 ERDMAN AV,39.321569000000004,-76.573621,2018-04-03
633799,3474896,2754544,High,SW,FIRE,P172241294,3600 BLK EDMONDSON AV,39.293991999999996,-76.677551,2017-08-12
333597,1778081,3276776,Medium,SD,FAMILY DISTURB,P180612585,1300 W PRATT ST,39.285522,-76.637964,2018-03-02
416022,1980078,3385981,Non-Emergency,ED,RECOVER PROPERTY,P181051361,1800 ORLEANS ST,39.295291999999996,-76.591603,2018-04-15
121944,604070,2927262,Medium,WD,COMMON ASSAULT,P172862802,1800 BLK W MULBERRY ST,39.292963,-76.64587,2017-10-13
564837,3182519,2906912,Low,NE,LARCENY,P172791792,700 E 25TH ST,39.318356,-76.603077,2017-10-06
628987,3470070,2574508,Medium,NW,COMMON ASSAULT,P171622486,3900 W GARRISON AV,39.343284999999995,-76.68028000000001,2017-06-11
23375,132626,2593088,Low,CD,UNKNOWN TROUBLE,P171682891,400 W FRANKLIN ST,39.29488,-76.621476,2017-06-17
7050,47630,2724221,Medium,ED,DISORDERLY,P172132175,1900 BELAIR RD,39.312796,-76.583761,2017-08-01
212931,1489796,2666303,Medium,CD,Warrant Service,P171931984,1400 E NORTH AV,39.31199,-76.597562,2017-07-12
594073,3288512,3086834,Medium,WD,BEHAVIOR CRISIS,P173491717,2600 PENNSYLVANIA AV,39.311274,-76.643985,2017-12-15
529130,3076271,2495941,Low,SE,AUTO ACCIDENT,P171362731,500 S LAKEWOOD AV,39.285843,-76.578576,2017-05-16
695713,3735888,2673832,Medium,NW,BURGLARY,P171960280,3700 SEQUOIA AV,39.331297,-76.677141,2017-07-15
38067,151749,3186072,Medium,NE,BEHAVIOR CRISIS,P180252224,1500 E 28TH ST,39.32385,-76.59481099999999,2018-01-25
303600,1697400,3225494,Medium,NE,DISORDERLY,P180410733,3500 ELMORA AV,39.315756,-76.57232900000001,2018-02-10
416352,1980835,3373169,High,SE,Traffic Stop,P181010213,1600 BLK FLEET ST,39.284479,-76.595267,2018-04-11
3402,42887,2563631,High,ED,AGGRAV ASSAULT,P171590985,800 E CHASE ST,39.302754,-76.606447,2017-06-08
721192,3824127,2602780,Non-Emergency,NE,Private Tow,P171720465,4000 BIDDISON LN,39.339012,-76.555076,2017-06-21
264691,1557687,3108409,High,SE,Traffic Stop,P173581854,400 N LINWOOD AV,39.295972,-76.576431,2017-12-24
267669,1561479,3130210,Non-Emergency,SE,INV STOP,P180032154,400 N MONTFORD AV,39.296018,-76.583541,2018-01-03
470437,2799703,2652116,Medium,ND,DISORDERLY,P171881831,500 WINSTON AV,39.350103000000004,-76.609164,2017-07-07
545491,3092711,3014904,Medium,NE,FAMILY DISTURB,P173200233,3000 AILSA AV,39.346623,-76.565904,2017-11-16
555045,3172694,2597012,Medium,SE,FAMILY DISTURB,P171700650,400 HORNEL ST,39.289025,-76.540049,2017-06-19
519048,2986635,2886228,High,ND,SILENT ALARM,P172720280,1000 BELLEMORE RD,39.369557,-76.641225,2017-09-29
500400,2899271,3003817,Medium,CD,911/NO  VOICE,P173151394,500 N CHARLES ST,39.295142,-76.615532,2017-11-11
462109,2725698,2563659,Medium,SW,AUTO THEFT,P171591001,1700 SEXTON ST,39.268464,-76.6524,2017-06-08
565189,3182871,2921704,Medium,SD,DISORDERLY,P172842379,700 WASHINGTON BL,39.297959999999996,-76.615884,2017-10-11
226286,1507689,2783418,Medium,CW,Lab Request,P172342269,4300 ELDONE RD,39.276171999999995,-76.68815699999999,2017-08-22
251571,1540602,3004535,High,SW,Traffic Stop,P173152209,1800 BLK DESOTO RD,39.265277000000005,-76.655697,2017-11-11
599319,3370188,2497992,Medium,SD,911/NO  VOICE,P171371440,700 LIGHT ST,39.280513,-76.613086,2017-05-17
654288,3566963,2692286,Medium,NE,911/NO  VOICE,P172021510,4200 SEIDEL AV,39.329874,-76.563214,2017-07-21
670641,3648564,2517378,Medium,SW,DISORDERLY,P171432714,2900 BELMONT AV,39.303484999999995,-76.665974,2017-05-23
388686,1909075,3340499,Medium,WD,NARCOTICSOutside,P180881951,500 N CARROLLTON AV,39.294462,-76.637067,2018-03-29
343348,1798412,3268568,High,NW,Traffic Stop,P180582237,4900 BLK PARK HEIGHTS AV,39.346423,-76.672524,2018-02-27
351152,1815773,3294256,Medium,SD,FAMILY DISTURB,P180690269,100 S POPPLETON ST,39.286746,-76.632001,2018-03-10
394992,1925037,2899048,Low,SD,INVESTIGATE,P172762558,1500 FILBERT ST,39.225186,-76.589978,2017-10-03
238964,1524017,2902443,High,NE,Traffic Stop,P172773242,3100 ERDMAN AV,39.321569000000004,-76.573621,2017-10-04
192001,1462347,2495102,High,SW,Traffic Stop,P171361795,1900 BLOOMINGDALE RD,39.308923,-76.67109599999999,2017-05-16
42004,230933,2589389,Medium,WD,911/NO  VOICE,P171672311,2000-45 WINCHESTER ST,39.301862,-76.651493,2017-06-16
173607,887982,2588240,Low,WD,DESTRUCT PROP,P171671023,1700 W NORTH AV,39.309967,-76.645108,2017-06-16
498173,2897036,2949564,Low,CD,OTHER,P172950405,600 E FAYETTE ST,39.29065,-76.607606,2017-10-22
92351,476853,2620333,Medium,NW,BURGLARY,P171780278,5100 GWYNN OAK AV,39.330263,-76.701993,2017-06-27
216517,1494492,2696900,Low,CD,DEPT ACCIDENT,P172040254,300 W BALTIMORE ST,39.289353999999996,-76.619434,2017-07-23
358981,1835086,3299591,High,CD,Field Interview,P180710868,1400 DRUID HILL AV,39.302903,-76.62973000000001,2018-03-12
257882,1548821,3055066,Low,SE,DEPT ACCIDENT,P173361505,600 BLK S EXETER ST,39.284603999999995,-76.600309,2017-12-02
507387,2974883,2489417,Low,SW,LARCENY,P171341742,4600 EDMONDSON AV,39.293406,-76.693881,2017-05-14
314230,1722016,3240148,Medium,CD,NARCOTICSOutside,P180471368,900 PENNSYLVANIA AV,39.296611,-76.62610600000001,2018-02-16
260193,1551770,3069948,Non-Emergency,SE,FOLLOW UP,P173421296,1500 BANK ST,39.286489,-76.59605400000001,2017-12-08
490012,2888849,2656584,Medium,SW,LARCENY F/AUTO,P171900426,2100 BLK HARMAN AV,39.265023,-76.64965600000001,2017-07-09
672351,3650295,2586091,Low,ED,FALSE PRETENSE,P171662234,1700 BARCLAY ST,39.309185,-76.610791,2017-06-15
233512,1516905,2856840,Medium,CW,Lab Request,P172611931,4900 EASTERN AV,39.287099,-76.55496099999999,2017-09-18
334901,1780209,3281312,Medium,SW,NARCOTICS INSIDE,P180631725,2700 WILKENS AV,39.278036,-76.658804,2018-03-04
88671,471953,2494954,Low,SE,SEE TEXT,P171361631,500 DUNDALK AV,39.287446,-76.54419399999999,2017-05-16
81889,373373,3083366,Low,ND,LARCENY F/AUTO,P173480681,3000 GUILFORD AV,39.324754999999996,-76.613285,2017-12-14
438632,2045481,3405539,High,SE,ROBBERY ARMED,P181122587,200 N LAKEWOOD AV,39.295171999999994,-76.579217,2018-04-22
93743,478735,2685017,Medium,NE,911/NO  VOICE,P171993394,1100 E COLD SPRING LN,39.345153,-76.599695,2017-07-18
546415,3093637,3066047,Medium,SD,911/NO  VOICE,P173402728,2100 RUSSELL ST,39.267035,-76.63465699999999,2017-12-06
429769,2018827,3396130,Low,SE,LARCENY,P181091409,3800 E LOMBARD ST,39.291512,-76.564436,2018-04-19
484733,2883534,2471248,Medium,NE,911/NO  VOICE,P171280124,4900 HARFORD RD,39.345504999999996,-76.567194,2017-05-08
510084,2977628,2588190,High,NW,ARMED PERSON,P171670964,3600 DOLFIELD AV,39.336199,-76.675573,2017-06-16
726491,3829493,2878872,Non-Emergency,NE,Repo,P172691788,1400 LOCHNER RD,39.358422999999995,-76.590839,2017-09-26
32278,144286,2960904,Medium,NE,BURGLARY,P172990916,4700 SHAMROCK AV,39.323161,-76.556874,2017-10-26
647285,3559885,2462984,Medium,NW,DISORDERLY,P171250010,3300 GARRISON BL,39.326683,-76.68258,2017-05-05
422533,1996918,3379664,Low,NW,AUTO THEFT,P181031198,3700 1/2 COLUMBUS DR,39.337492,-76.675558,2018-04-13
99080,485824,2879666,High,NW,SILENT ALARM,P172692695,6000 REISTERSTOWN RD,39.352301000000004,-76.696874,2017-09-26
574845,3269167,2477381,Medium,ND,UNFOUNDED,P171300571,2200 MARYLAND AV,39.314302000000005,-76.618112,2017-05-10
192468,1462933,2498552,High,WD,Traffic Stop,P171372066,1700 N SMALLWOOD ST,39.307848,-76.652591,2017-05-17
327623,1770262,3257083,Medium,CD,DISORDERLY,P180540335,200 E PRATT ST,39.286601,-76.611461,2018-02-23
540165,3087352,2839372,Medium,CD,911/NO  VOICE,P172550748,1500 GUILFORD AV,39.30701,-76.612153,2017-09-12
62297,347506,2461886,Medium,ED,NARCOTICSOutside,P171242108,1500 KIA CT,39.307190000000006,-76.602003,2017-05-04
615648,3386595,2932138,Low,SD,LARCENY F/AUTO,P172881893,2500 MARBOURNE AV,39.253923,-76.649305,2017-10-15
154811,749823,3011840,Medium,ND,SUSPICIOUS PERS,P173182691,300 BROXTON RD,39.359802,-76.615048,2017-11-14
409086,1964317,3362910,Medium,CD,DISORDERLY,P180963213,200 ST PAUL ST,39.291401,-76.61393000000001,2018-04-06
273954,1569606,3170492,High,WD,Traffic Stop,P180193278,1900 N MONROE ST,39.310207,-76.64818100000001,2018-01-19
41174,229766,2551533,Low,NE,LARCENY,P171550888,2900 BAYONNE AV,39.35557,-76.561585,2017-06-04
329063,1772111,3276007,Non-Emergency,NE,STREET OBSTRUCT,P180611672,4600 BLK FRANKFORD AV,39.333757,-76.547838,2018-03-02
375681,1875726,3321760,Low,SW,OTHER,P180800544,2100 WILKENS AV,39.281225,-76.64931,2018-03-21
696203,3736380,2700484,Medium,ED,BURGLARY,P172051418,700 E CHASE ST,39.302723,-76.607394,2017-07-24
64452,350197,2528771,Medium,ND,UNFOUNDED,P171471468,600 BENNINGHAUS RD,39.359543,-76.608086,2017-05-27
385402,1899389,3333891,Medium,NW,911/NO  VOICE,P180860204,3800 W BELVEDERE AV,39.344817,-76.681839,2018-03-27
556832,3174485,2638435,Non-Emergency,SE,Repo,P171840366,100 N MADEIRA ST,39.293312,-76.585555,2017-07-03
231433,1514237,2839441,High,WD,Traffic Stop,P172550826,1100 N MONROE ST,39.301017,-76.647666,2017-09-12
532393,3079546,2583901,Medium,CD,911/NO  VOICE,P171653253,1400 DIVISION ST,39.301961,-76.630578,2017-06-14
464302,2732600,3188549,High,WD,EP  PAPERS,P180261762,2100 BRYANT AV,39.315715999999995,-76.65056,2018-01-26
127137,610878,3122096,Non-Emergency,NE,LOST PROPERTY,P173650315,5000 REMMELL AV,39.339901,-76.558128,2017-12-31
656564,3569248,2773390,Medium,SW,FAMILY DISTURB,P172310384,300 FURROW ST,39.284009999999995,-76.65195200000001,2017-08-19
189007,1458417,2469632,Medium,SE,COMMON ASSAULT,P171271131,6300 EASTERN AV,39.287698,-76.54061899999999,2017-05-07
242721,1528953,2939597,Medium,CW,Lab Request,P172911433,3500 E FAYETTE ST,39.29489,-76.56869499999999,2017-10-18
483456,2812819,3167369,Medium,ED,911/NO  VOICE,P180182777,500 E PRESTON ST,39.304786,-76.60931,2018-01-18
255775,1546087,3039459,Non-Emergency,CD,Repairs/Service,P173300817,FRONT,39.18308,-76.64014499999999,2017-11-26
286203,1603352,3167871,High,CD,RA POLICE,P180190298,600 PENNSYLVANIA AV,39.295394,-76.624708,2018-01-19
356876,1829794,3295867,Low,ND,SEE TEXT,P180692100,600 BLK RICHWOOD AV,39.346796999999995,-76.60749200000001,2018-03-10
276192,1572564,3182754,High,WD,ROBBERY ARMED,P180241641,1400 BLK N STRICKER ST,39.305487,-76.641919,2018-01-24
369800,1864003,3314931,Low,NE,DESTRUCT PROP,P180770909,1600 MONTPELIER ST,39.320677,-76.596632,2018-03-18
298335,1685714,3219090,Medium,CW,Lab Request,P180381491,3600 W FOREST PARK AV,39.324751,-76.67710500000001,2018-02-07
149637,720953,3180377,Medium,SW,911/NO  VOICE,P180232251,200 S PULASKI ST,39.284971,-76.64989399999999,2018-01-23
98831,485502,2859525,High,NE,SILENT ALARM,P172621934,3900 WILKE AV,39.33777,-76.561178,2017-09-19
437907,2042862,3404633,Medium,WD,911/NO  VOICE,P181121594,2500 W NORTH AV,39.309444,-76.658146,2018-04-22
30107,141411,2888760,Low,SD,RECOVER PROPERTY,P172723188,2600 MARBOURNE AV,39.253001,-76.646468,2017-09-29
697416,3737595,2741881,Medium,ND,SUSPICIOUS PERS,P172192946,300 E UNIVERSITY PY,39.329873,-76.613587,2017-08-07
608863,3379766,2755385,Low,NE,LARCENY F/AUTO,P172242235,6700 PULASKI HY,39.305727000000005,-76.536888,2017-08-12
275112,1571147,3175267,High,CD,Traffic Stop,P180212173,900 W NORTH AV,39.310518,-76.633011,2018-01-21
35082,147919,3055886,Medium,NW,SUSPICIOUS PERS,P173362407,5300 GIST AV,39.346624,-76.684946,2017-12-02
467464,2796726,2541330,Low,ND,HIT AND RUN,P171513105,500 W UNIVERSITY PY,39.336940999999996,-76.624586,2017-05-31
229054,1511228,2814732,Medium,CW,Lab Request,P172452526,400 BLK W LANVALE ST,39.3031,-76.627041,2017-09-02
131306,697372,2526092,Medium,ND,BURGLARY,P171462226,300 OVERHILL RD,39.341363,-76.62693900000001,2017-05-26
218630,1497327,2720547,High,WD,Traffic Stop,P172121300,2200 N FULTON AV,39.313538,-76.645912,2017-07-31
559456,3177115,2722870,Medium,ED,911/NO  VOICE,P172130700,600 N WOLFE ST,39.297502,-76.590807,2017-08-01
309978,1712141,3234808,Medium,SW,911/HANGUP,P180451366,900 S CATON AV,39.272628000000005,-76.670816,2018-02-14
586865,3281257,2854694,Medium,SW,911/NO  VOICE,P172602304,3600 GEORGETOWN RD,39.256156,-76.669337,2017-09-17
528735,3075872,2455681,Medium,ED,DISORDERLY,P171222078,1900 BLK N COLLINGTON AV,39.312826,-76.587519,2017-05-02
255919,1546271,3036243,High,SE,Field Interview,P173282170,3500 PULASKI HY,39.296203999999996,-76.568481,2017-11-24
642516,3483635,3030989,Low,ED,OTHER,P173261320,1900 N WOLFE ST,39.312647999999996,-76.591747,2017-11-22
542324,3089521,2919506,Medium,WD,FAMILY DISTURB,P172833231,2000 PRESBURY ST,39.307731,-76.65026,2017-10-10
544388,3091605,2979361,Low,NE,LARCENY F/AUTO,P173060594,5700 BELAIR RD,39.342557,-76.545226,2017-11-02
461756,2725344,2816679,Low,CD,OTHER,P172461925,500 N CALVERT ST,39.295848,-76.612776,2017-09-03
27533,138027,2784441,Medium,SW,SUSPICIOUS PERS,P172350076,100 S MORLEY ST,39.284979,-76.675895,2017-08-23
348559,1807586,3288178,Medium,CW,Lab Request,P180661740,3000 CHERRYLAND RD,39.248325,-76.62339,2018-03-07
204072,1477982,2593013,Medium,WD,Warrant Service,P171682805,1900 HARLEM AV,39.296310999999996,-76.647506,2017-06-17
732412,3835450,2736142,High,NE,GAMBLING,P172172283,3500 PELHAM AV,39.320932,-76.565301,2017-08-05
709471,3749713,3158355,Medium,NW,AUTO THEFT,P180150705,4000 ELDERON AV,39.341595,-76.68539100000001,2018-01-15
619803,3390761,3053446,High,ED,AGGRAV ASSAULT,P173352726,1400 N COLLINGTON AV,39.306742,-76.587174,2017-12-01
149315,720537,3156395,High,NE,SILENT ALARM,P180141081,5400 BUCKNELL RD,39.331365000000005,-76.53416800000001,2018-01-14
